2026-03-20 15:51:23 status unpacked libc6:armhf 2.36-9+deb12u13
2026-03-20 15:51:23 status half-configured libc6:armhf 2.36-9+deb12u13
2026-03-20 15:51:24 status installed libc6:armhf 2.36-9+deb12u13
2026-03-20 15:51:24 configure libudev1:armhf 252.39-1~deb12u1 <none>
2026-03-20 15:51:24 status unpacked libudev1:armhf 252.39-1~deb12u1
2026-03-20 15:51:24 status half-configured libudev1:armhf 252.39-1~deb12u1
2026-03-20 15:51:24 status installed libudev1:armhf 252.39-1~deb12u1
2026-03-20 15:51:24 configure libffi8:armhf 3.4.4-1 <none>
2026-03-20 15:51:24 status unpacked libffi8:armhf 3.4.4-1
2026-03-20 15:51:24 status half-configured libffi8:armhf 3.4.4-1
2026-03-20 15:51:24 status installed libffi8:armhf 3.4.4-1
2026-03-20 15:51:24 configure libmd0:armhf 1.0.4-2 <none>
2026-03-20 15:51:24 status unpacked libmd0:armhf 1.0.4-2
2026-03-20 15:51:24 status half-configured libmd0:armhf 1.0.4-2
2026-03-20 15:51:24 status installed libmd0:armhf 1.0.4-2
2026-03-20 15:51:24 configure libxxhash0:armhf 0.8.1-1 <none>
2026-03-20 15:51:24 status unpacked libxxhash0:armhf 0.8.1-1
2026-03-20 15:51:24 status half-configured libxxhash0:armhf 0.8.1-1
2026-03-20 15:51:24 status installed libxxhash0:armhf 0.8.1-1
2026-03-20 15:51:24 configure libattr1:armhf 1:2.5.1-4 <none>
2026-03-20 15:51:24 status unpacked libattr1:armhf 1:2.5.1-4
2026-03-20 15:51:24 status half-configured libattr1:armhf 1:2.5.1-4
2026-03-20 15:51:24 status installed libattr1:armhf 1:2.5.1-4
2026-03-20 15:51:24 configure sysvinit-utils:armhf 3.06-4 <none>
2026-03-20 15:51:24 status unpacked sysvinit-utils:armhf 3.06-4
2026-03-20 15:51:24 status half-configured sysvinit-utils:armhf 3.06-4
2026-03-20 15:51:24 status installed sysvinit-utils:armhf 3.06-4
2026-03-20 15:51:24 configure libtasn1-6:armhf 4.19.0-2+deb12u1 <none>
2026-03-20 15:51:24 status unpacked libtasn1-6:armhf 4.19.0-2+deb12u1
2026-03-20 15:51:24 status half-configured libtasn1-6:armhf 4.19.0-2+deb12u1
2026-03-20 15:51:24 status installed libtasn1-6:armhf 4.19.0-2+deb12u1
2026-03-20 15:51:24 configure debianutils:armhf 5.7-0.5~deb12u1 <none>
2026-03-20 15:51:24 status unpacked debianutils:armhf 5.7-0.5~deb12u1
2026-03-20 15:51:24 status half-configured debianutils:armhf 5.7-0.5~deb12u1
2026-03-20 15:51:25 status installed debianutils:armhf 5.7-0.5~deb12u1
2026-03-20 15:51:25 configure mawk:armhf 1.3.4.20200120-3.1 <none>
2026-03-20 15:51:25 status unpacked mawk:armhf 1.3.4.20200120-3.1
2026-03-20 15:51:25 status half-configured mawk:armhf 1.3.4.20200120-3.1
2026-03-20 15:51:26 status installed mawk:armhf 1.3.4.20200120-3.1
2026-03-20 15:51:26 configure libdebconfclient0:armhf 0.270 <none>
2026-03-20 15:51:26 status unpacked libdebconfclient0:armhf 0.270
2026-03-20 15:51:26 status half-configured libdebconfclient0:armhf 0.270
2026-03-20 15:51:26 status installed libdebconfclient0:armhf 0.270
2026-03-20 15:51:26 configure base-files:armhf 12.4+deb12u13 <none>
2026-03-20 15:51:26 status unpacked base-files:armhf 12.4+deb12u13
2026-03-20 15:51:26 status half-configured base-files:armhf 12.4+deb12u13
2026-03-20 15:51:26 status installed base-files:armhf 12.4+deb12u13
2026-03-20 15:51:26 configure libbz2-1.0:armhf 1.0.8-5+b1 <none>
2026-03-20 15:51:26 status unpacked libbz2-1.0:armhf 1.0.8-5+b1
2026-03-20 15:51:26 status half-configured libbz2-1.0:armhf 1.0.8-5+b1
2026-03-20 15:51:26 status installed libbz2-1.0:armhf 1.0.8-5+b1
2026-03-20 15:51:26 configure libdb5.3:armhf 5.3.28+dfsg2-1 <none>
2026-03-20 15:51:26 status unpacked libdb5.3:armhf 5.3.28+dfsg2-1
2026-03-20 15:51:26 status half-configured libdb5.3:armhf 5.3.28+dfsg2-1
2026-03-20 15:51:26 status installed libdb5.3:armhf 5.3.28+dfsg2-1
2026-03-20 15:51:26 configure libblkid1:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:26 status unpacked libblkid1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:26 status half-configured libblkid1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:26 status installed libblkid1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:26 configure libstdc++6:armhf 12.2.0-14+deb12u1 <none>
2026-03-20 15:51:26 status unpacked libstdc++6:armhf 12.2.0-14+deb12u1
2026-03-20 15:51:26 status half-configured libstdc++6:armhf 12.2.0-14+deb12u1
2026-03-20 15:51:26 status installed libstdc++6:armhf 12.2.0-14+deb12u1
2026-03-20 15:51:26 configure libtinfo6:armhf 6.4-4 <none>
2026-03-20 15:51:26 status unpacked libtinfo6:armhf 6.4-4
2026-03-20 15:51:26 status half-configured libtinfo6:armhf 6.4-4
2026-03-20 15:51:26 status installed libtinfo6:armhf 6.4-4
2026-03-20 15:51:26 configure bash:armhf 5.2.15-2+b10 <none>
2026-03-20 15:51:26 status unpacked bash:armhf 5.2.15-2+b10
2026-03-20 15:51:26 status half-configured bash:armhf 5.2.15-2+b10
2026-03-20 15:51:26 status installed bash:armhf 5.2.15-2+b10
2026-03-20 15:51:26 configure libzstd1:armhf 1.5.4+dfsg2-5 <none>
2026-03-20 15:51:26 status unpacked libzstd1:armhf 1.5.4+dfsg2-5
2026-03-20 15:51:27 status half-configured libzstd1:armhf 1.5.4+dfsg2-5
2026-03-20 15:51:27 status installed libzstd1:armhf 1.5.4+dfsg2-5
2026-03-20 15:51:27 configure liblzma5:armhf 5.4.1-1 <none>
2026-03-20 15:51:27 status unpacked liblzma5:armhf 5.4.1-1
2026-03-20 15:51:27 status half-configured liblzma5:armhf 5.4.1-1
2026-03-20 15:51:27 status installed liblzma5:armhf 5.4.1-1
2026-03-20 15:51:27 configure libgpg-error0:armhf 1.46-1 <none>
2026-03-20 15:51:27 status unpacked libgpg-error0:armhf 1.46-1
2026-03-20 15:51:27 status half-configured libgpg-error0:armhf 1.46-1
2026-03-20 15:51:27 status installed libgpg-error0:armhf 1.46-1
2026-03-20 15:51:27 configure liblz4-1:armhf 1.9.4-1 <none>
2026-03-20 15:51:27 status unpacked liblz4-1:armhf 1.9.4-1
2026-03-20 15:51:27 status half-configured liblz4-1:armhf 1.9.4-1
2026-03-20 15:51:27 status installed liblz4-1:armhf 1.9.4-1
2026-03-20 15:51:27 configure libc-bin:armhf 2.36-9+deb12u13 <none>
2026-03-20 15:51:27 status unpacked libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:51:27 status half-configured libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:51:27 status installed libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:51:27 configure ncurses-bin:armhf 6.4-4 <none>
2026-03-20 15:51:27 status unpacked ncurses-bin:armhf 6.4-4
2026-03-20 15:51:27 status half-configured ncurses-bin:armhf 6.4-4
2026-03-20 15:51:27 status installed ncurses-bin:armhf 6.4-4
2026-03-20 15:51:27 configure libacl1:armhf 2.3.1-3 <none>
2026-03-20 15:51:27 status triggers-pending libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:51:27 status unpacked libacl1:armhf 2.3.1-3
2026-03-20 15:51:27 status half-configured libacl1:armhf 2.3.1-3
2026-03-20 15:51:27 status installed libacl1:armhf 2.3.1-3
2026-03-20 15:51:27 configure libunistring2:armhf 1.0-2 <none>
2026-03-20 15:51:27 status unpacked libunistring2:armhf 1.0-2
2026-03-20 15:51:27 status half-configured libunistring2:armhf 1.0-2
2026-03-20 15:51:27 status installed libunistring2:armhf 1.0-2
2026-03-20 15:51:27 configure libsmartcols1:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:27 status unpacked libsmartcols1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:27 status half-configured libsmartcols1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:27 status installed libsmartcols1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:27 configure libgcrypt20:armhf 1.10.1-3 <none>
2026-03-20 15:51:27 status unpacked libgcrypt20:armhf 1.10.1-3
2026-03-20 15:51:27 status half-configured libgcrypt20:armhf 1.10.1-3
2026-03-20 15:51:27 status installed libgcrypt20:armhf 1.10.1-3
2026-03-20 15:51:27 configure zlib1g:armhf 1:1.2.13.dfsg-1 <none>
2026-03-20 15:51:27 status unpacked zlib1g:armhf 1:1.2.13.dfsg-1
2026-03-20 15:51:27 status half-configured zlib1g:armhf 1:1.2.13.dfsg-1
2026-03-20 15:51:27 status installed zlib1g:armhf 1:1.2.13.dfsg-1
2026-03-20 15:51:27 configure libcrypt1:armhf 1:4.4.33-2 <none>
2026-03-20 15:51:27 status unpacked libcrypt1:armhf 1:4.4.33-2
2026-03-20 15:51:27 status half-configured libcrypt1:armhf 1:4.4.33-2
2026-03-20 15:51:27 status installed libcrypt1:armhf 1:4.4.33-2
2026-03-20 15:51:27 configure libidn2-0:armhf 2.3.3-1+b1 <none>
2026-03-20 15:51:27 status unpacked libidn2-0:armhf 2.3.3-1+b1
2026-03-20 15:51:27 status half-configured libidn2-0:armhf 2.3.3-1+b1
2026-03-20 15:51:27 status installed libidn2-0:armhf 2.3.3-1+b1
2026-03-20 15:51:27 configure libcom-err2:armhf 1.47.0-2+b2 <none>
2026-03-20 15:51:27 status unpacked libcom-err2:armhf 1.47.0-2+b2
2026-03-20 15:51:27 status half-configured libcom-err2:armhf 1.47.0-2+b2
2026-03-20 15:51:27 status installed libcom-err2:armhf 1.47.0-2+b2
2026-03-20 15:51:27 configure diffutils:armhf 1:3.8-4 <none>
2026-03-20 15:51:27 status unpacked diffutils:armhf 1:3.8-4
2026-03-20 15:51:27 status half-configured diffutils:armhf 1:3.8-4
2026-03-20 15:51:27 status installed diffutils:armhf 1:3.8-4
2026-03-20 15:51:27 configure libseccomp2:armhf 2.5.4-1+deb12u1 <none>
2026-03-20 15:51:27 status unpacked libseccomp2:armhf 2.5.4-1+deb12u1
2026-03-20 15:51:27 status half-configured libseccomp2:armhf 2.5.4-1+deb12u1
2026-03-20 15:51:27 status installed libseccomp2:armhf 2.5.4-1+deb12u1
2026-03-20 15:51:27 configure libcap2:armhf 1:2.66-4+deb12u2+b2 <none>
2026-03-20 15:51:27 status unpacked libcap2:armhf 1:2.66-4+deb12u2+b2
2026-03-20 15:51:27 status half-configured libcap2:armhf 1:2.66-4+deb12u2+b2
2026-03-20 15:51:28 status installed libcap2:armhf 1:2.66-4+deb12u2+b2
2026-03-20 15:51:28 configure hostname:armhf 3.23+nmu1 <none>
2026-03-20 15:51:28 status unpacked hostname:armhf 3.23+nmu1
2026-03-20 15:51:28 status half-configured hostname:armhf 3.23+nmu1
2026-03-20 15:51:28 status installed hostname:armhf 3.23+nmu1
2026-03-20 15:51:28 configure libcap-ng0:armhf 0.8.3-1+b3 <none>
2026-03-20 15:51:28 status unpacked libcap-ng0:armhf 0.8.3-1+b3
2026-03-20 15:51:28 status half-configured libcap-ng0:armhf 0.8.3-1+b3
2026-03-20 15:51:28 status installed libcap-ng0:armhf 0.8.3-1+b3
2026-03-20 15:51:28 configure libext2fs2:armhf 1.47.0-2+b2 <none>
2026-03-20 15:51:28 status unpacked libext2fs2:armhf 1.47.0-2+b2
2026-03-20 15:51:28 status half-configured libext2fs2:armhf 1.47.0-2+b2
2026-03-20 15:51:28 status installed libext2fs2:armhf 1.47.0-2+b2
2026-03-20 15:51:28 configure libnettle8:armhf 3.8.1-2 <none>
2026-03-20 15:51:28 status unpacked libnettle8:armhf 3.8.1-2
2026-03-20 15:51:28 status half-configured libnettle8:armhf 3.8.1-2
2026-03-20 15:51:28 status installed libnettle8:armhf 3.8.1-2
2026-03-20 15:51:28 configure libgmp10:armhf 2:6.2.1+dfsg1-1.1 <none>
2026-03-20 15:51:28 status unpacked libgmp10:armhf 2:6.2.1+dfsg1-1.1
2026-03-20 15:51:28 status half-configured libgmp10:armhf 2:6.2.1+dfsg1-1.1
2026-03-20 15:51:28 status installed libgmp10:armhf 2:6.2.1+dfsg1-1.1
2026-03-20 15:51:28 configure libp11-kit0:armhf 0.24.1-2 <none>
2026-03-20 15:51:28 status unpacked libp11-kit0:armhf 0.24.1-2
2026-03-20 15:51:28 status half-configured libp11-kit0:armhf 0.24.1-2
2026-03-20 15:51:28 status installed libp11-kit0:armhf 0.24.1-2
2026-03-20 15:51:28 configure libaudit1:armhf 1:3.0.9-1 <none>
2026-03-20 15:51:28 status unpacked libaudit1:armhf 1:3.0.9-1
2026-03-20 15:51:28 status half-configured libaudit1:armhf 1:3.0.9-1
2026-03-20 15:51:28 status installed libaudit1:armhf 1:3.0.9-1
2026-03-20 15:51:28 configure libuuid1:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:28 status unpacked libuuid1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:28 status half-configured libuuid1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:28 status installed libuuid1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:28 configure libss2:armhf 1.47.0-2+b2 <none>
2026-03-20 15:51:28 status unpacked libss2:armhf 1.47.0-2+b2
2026-03-20 15:51:28 status half-configured libss2:armhf 1.47.0-2+b2
2026-03-20 15:51:28 status installed libss2:armhf 1.47.0-2+b2
2026-03-20 15:51:28 configure libsepol2:armhf 3.4-2.1 <none>
2026-03-20 15:51:28 status unpacked libsepol2:armhf 3.4-2.1
2026-03-20 15:51:28 status half-configured libsepol2:armhf 3.4-2.1
2026-03-20 15:51:28 status installed libsepol2:armhf 3.4-2.1
2026-03-20 15:51:28 configure libpcre2-8-0:armhf 10.42-1 <none>
2026-03-20 15:51:28 status unpacked libpcre2-8-0:armhf 10.42-1
2026-03-20 15:51:28 status half-configured libpcre2-8-0:armhf 10.42-1
2026-03-20 15:51:28 status installed libpcre2-8-0:armhf 10.42-1
2026-03-20 15:51:28 configure logsave:armhf 1.47.0-2+b2 <none>
2026-03-20 15:51:28 status unpacked logsave:armhf 1.47.0-2+b2
2026-03-20 15:51:28 status half-configured logsave:armhf 1.47.0-2+b2
2026-03-20 15:51:28 status installed logsave:armhf 1.47.0-2+b2
2026-03-20 15:51:28 configure gpgv:armhf 2.2.40-1.1+deb12u2 <none>
2026-03-20 15:51:28 status unpacked gpgv:armhf 2.2.40-1.1+deb12u2
2026-03-20 15:51:28 status half-configured gpgv:armhf 2.2.40-1.1+deb12u2
2026-03-20 15:51:28 status installed gpgv:armhf 2.2.40-1.1+deb12u2
2026-03-20 15:51:28 configure util-linux-extra:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:28 status unpacked util-linux-extra:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:28 status half-configured util-linux-extra:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:28 status installed util-linux-extra:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:28 configure libhogweed6:armhf 3.8.1-2 <none>
2026-03-20 15:51:28 status unpacked libhogweed6:armhf 3.8.1-2
2026-03-20 15:51:28 status half-configured libhogweed6:armhf 3.8.1-2
2026-03-20 15:51:28 status installed libhogweed6:armhf 3.8.1-2
2026-03-20 15:51:28 configure e2fsprogs:armhf 1.47.0-2+b2 <none>
2026-03-20 15:51:28 status unpacked e2fsprogs:armhf 1.47.0-2+b2
2026-03-20 15:51:29 status half-configured e2fsprogs:armhf 1.47.0-2+b2
2026-03-20 15:51:32 status installed e2fsprogs:armhf 1.47.0-2+b2
2026-03-20 15:51:32 configure libsystemd0:armhf 252.39-1~deb12u1 <none>
2026-03-20 15:51:32 status unpacked libsystemd0:armhf 252.39-1~deb12u1
2026-03-20 15:51:32 status half-configured libsystemd0:armhf 252.39-1~deb12u1
2026-03-20 15:51:32 status installed libsystemd0:armhf 252.39-1~deb12u1
2026-03-20 15:51:32 configure libselinux1:armhf 3.4-1+b6 <none>
2026-03-20 15:51:32 status unpacked libselinux1:armhf 3.4-1+b6
2026-03-20 15:51:32 status half-configured libselinux1:armhf 3.4-1+b6
2026-03-20 15:51:32 status installed libselinux1:armhf 3.4-1+b6
2026-03-20 15:51:32 configure libgnutls30:armhf 3.7.9-2+deb12u5 <none>
2026-03-20 15:51:32 status unpacked libgnutls30:armhf 3.7.9-2+deb12u5
2026-03-20 15:51:32 status half-configured libgnutls30:armhf 3.7.9-2+deb12u5
2026-03-20 15:51:32 status installed libgnutls30:armhf 3.7.9-2+deb12u5
2026-03-20 15:51:32 configure libpam0g:armhf 1.5.2-6+deb12u2 <none>
2026-03-20 15:51:32 status unpacked libpam0g:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:32 status half-configured libpam0g:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:33 status installed libpam0g:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:33 configure libapt-pkg6.0:armhf 2.6.1 <none>
2026-03-20 15:51:33 status unpacked libapt-pkg6.0:armhf 2.6.1
2026-03-20 15:51:33 status half-configured libapt-pkg6.0:armhf 2.6.1
2026-03-20 15:51:33 status installed libapt-pkg6.0:armhf 2.6.1
2026-03-20 15:51:33 configure sed:armhf 4.9-1 <none>
2026-03-20 15:51:33 status unpacked sed:armhf 4.9-1
2026-03-20 15:51:33 status half-configured sed:armhf 4.9-1
2026-03-20 15:51:33 status installed sed:armhf 4.9-1
2026-03-20 15:51:33 configure findutils:armhf 4.9.0-4 <none>
2026-03-20 15:51:33 status unpacked findutils:armhf 4.9.0-4
2026-03-20 15:51:33 status half-configured findutils:armhf 4.9.0-4
2026-03-20 15:51:33 status installed findutils:armhf 4.9.0-4
2026-03-20 15:51:33 configure libmount1:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:33 status unpacked libmount1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:33 status half-configured libmount1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:33 status installed libmount1:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:33 configure libsemanage2:armhf 3.4-1+b5 <none>
2026-03-20 15:51:33 status unpacked libsemanage2:armhf 3.4-1+b5
2026-03-20 15:51:33 status half-configured libsemanage2:armhf 3.4-1+b5
2026-03-20 15:51:33 status installed libsemanage2:armhf 3.4-1+b5
2026-03-20 15:51:33 configure base-passwd:armhf 3.6.1 <none>
2026-03-20 15:51:33 status unpacked base-passwd:armhf 3.6.1
2026-03-20 15:51:33 status half-configured base-passwd:armhf 3.6.1
2026-03-20 15:51:34 status installed base-passwd:armhf 3.6.1
2026-03-20 15:51:34 configure bsdutils:armhf 1:2.38.1-5+deb12u3 <none>
2026-03-20 15:51:34 status unpacked bsdutils:armhf 1:2.38.1-5+deb12u3
2026-03-20 15:51:34 status half-configured bsdutils:armhf 1:2.38.1-5+deb12u3
2026-03-20 15:51:34 status installed bsdutils:armhf 1:2.38.1-5+deb12u3
2026-03-20 15:51:34 configure tar:armhf 1.34+dfsg-1.2+deb12u1 <none>
2026-03-20 15:51:34 status unpacked tar:armhf 1.34+dfsg-1.2+deb12u1
2026-03-20 15:51:34 status half-configured tar:armhf 1.34+dfsg-1.2+deb12u1
2026-03-20 15:51:34 status installed tar:armhf 1.34+dfsg-1.2+deb12u1
2026-03-20 15:51:34 configure libpam-modules-bin:armhf 1.5.2-6+deb12u2 <none>
2026-03-20 15:51:34 status unpacked libpam-modules-bin:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:34 status half-configured libpam-modules-bin:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:34 status installed libpam-modules-bin:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:34 configure coreutils:armhf 9.1-1 <none>
2026-03-20 15:51:34 status unpacked coreutils:armhf 9.1-1
2026-03-20 15:51:34 status half-configured coreutils:armhf 9.1-1
2026-03-20 15:51:34 status installed coreutils:armhf 9.1-1
2026-03-20 15:51:34 configure util-linux:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:34 status unpacked util-linux:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:34 status half-configured util-linux:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:36 status installed util-linux:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:36 configure dpkg:armhf 1.21.22 <none>
2026-03-20 15:51:36 status unpacked dpkg:armhf 1.21.22
2026-03-20 15:51:36 status half-configured dpkg:armhf 1.21.22
2026-03-20 15:51:38 status installed dpkg:armhf 1.21.22
2026-03-20 15:51:38 configure mount:armhf 2.38.1-5+deb12u3 <none>
2026-03-20 15:51:38 status unpacked mount:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:38 status half-configured mount:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:38 status installed mount:armhf 2.38.1-5+deb12u3
2026-03-20 15:51:38 configure dash:armhf 0.5.12-2 <none>
2026-03-20 15:51:38 status unpacked dash:armhf 0.5.12-2
2026-03-20 15:51:38 status half-configured dash:armhf 0.5.12-2
2026-03-20 15:51:39 status installed dash:armhf 0.5.12-2
2026-03-20 15:51:39 configure libpam-modules:armhf 1.5.2-6+deb12u2 <none>
2026-03-20 15:51:39 status unpacked libpam-modules:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:39 status half-configured libpam-modules:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:40 status installed libpam-modules:armhf 1.5.2-6+deb12u2
2026-03-20 15:51:40 configure grep:armhf 3.8-5 <none>
2026-03-20 15:51:40 status unpacked grep:armhf 3.8-5
2026-03-20 15:51:40 status half-configured grep:armhf 3.8-5
2026-03-20 15:51:40 status installed grep:armhf 3.8-5
2026-03-20 15:51:40 configure perl-base:armhf 5.36.0-7+deb12u3 <none>
2026-03-20 15:51:40 status unpacked perl-base:armhf 5.36.0-7+deb12u3
2026-03-20 15:51:40 status half-configured perl-base:armhf 5.36.0-7+deb12u3
2026-03-20 15:51:40 status installed perl-base:armhf 5.36.0-7+deb12u3
2026-03-20 15:51:40 configure gzip:armhf 1.12-1 <none>
2026-03-20 15:51:40 status unpacked gzip:armhf 1.12-1
2026-03-20 15:51:40 status half-configured gzip:armhf 1.12-1
2026-03-20 15:51:40 status installed gzip:armhf 1.12-1
2026-03-20 15:51:40 configure passwd:armhf 1:4.13+dfsg1-1+deb12u2 <none>
2026-03-20 15:51:40 status unpacked passwd:armhf 1:4.13+dfsg1-1+deb12u2
2026-03-20 15:51:40 status half-configured passwd:armhf 1:4.13+dfsg1-1+deb12u2
2026-03-20 15:51:41 status installed passwd:armhf 1:4.13+dfsg1-1+deb12u2
2026-03-20 15:51:41 configure libpam-runtime:all 1.5.2-6+deb12u2 <none>
2026-03-20 15:51:41 status unpacked libpam-runtime:all 1.5.2-6+deb12u2
2026-03-20 15:51:41 status half-configured libpam-runtime:all 1.5.2-6+deb12u2
2026-03-20 15:51:42 status installed libpam-runtime:all 1.5.2-6+deb12u2
2026-03-20 15:51:42 configure login:armhf 1:4.13+dfsg1-1+deb12u2 <none>
2026-03-20 15:51:42 status unpacked login:armhf 1:4.13+dfsg1-1+deb12u2
2026-03-20 15:51:42 status half-configured login:armhf 1:4.13+dfsg1-1+deb12u2
2026-03-20 15:51:42 status installed login:armhf 1:4.13+dfsg1-1+deb12u2
2026-03-20 15:51:42 configure adduser:all 3.134 <none>
2026-03-20 15:51:42 status unpacked adduser:all 3.134
2026-03-20 15:51:43 status half-configured adduser:all 3.134
2026-03-20 15:51:43 status installed adduser:all 3.134
2026-03-20 15:51:43 configure apt:armhf 2.6.1 <none>
2026-03-20 15:51:43 status unpacked apt:armhf 2.6.1
2026-03-20 15:51:43 status half-configured apt:armhf 2.6.1
2026-03-20 15:51:46 status installed apt:armhf 2.6.1
2026-03-20 15:51:46 trigproc libc-bin:armhf 2.36-9+deb12u13 <none>
2026-03-20 15:51:46 status half-configured libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:51:46 status installed libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:52:31 startup archives install
2026-03-20 15:52:31 install libssl3:armhf <none> 3.0.18-1~deb12u1
2026-03-20 15:52:31 status triggers-pending libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:52:31 status half-installed libssl3:armhf 3.0.18-1~deb12u1
2026-03-20 15:52:32 status unpacked libssl3:armhf 3.0.18-1~deb12u1
2026-03-20 15:52:32 configure libssl3:armhf 3.0.18-1~deb12u1 3.0.18-1~deb12u1
2026-03-20 15:52:32 status half-configured libssl3:armhf 3.0.18-1~deb12u1
2026-03-20 15:52:32 status installed libssl3:armhf 3.0.18-1~deb12u1
2026-03-20 15:52:32 trigproc libc-bin:armhf 2.36-9+deb12u13 <none>
2026-03-20 15:52:32 status half-configured libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:52:32 status installed libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:53:12 startup archives install
2026-03-20 15:53:12 install dmsetup:armhf <none> 2:1.02.185-2
2026-03-20 15:53:12 status half-installed dmsetup:armhf 2:1.02.185-2
2026-03-20 15:53:12 status unpacked dmsetup:armhf 2:1.02.185-2
2026-03-20 15:53:12 install libapparmor1:armhf <none> 3.0.8-3
2026-03-20 15:53:12 status triggers-pending libc-bin:armhf 2.36-9+deb12u13
2026-03-20 15:53:12 status half-installed libapparmor1:armhf 3.0.8-3
2026-03-20 15:53:13 status unpacked libapparmor1:armhf 3.0.8-3
2026-03-20 15:53:13 install libargon2-1:armhf <none> 0~20171227-0.3+deb12u1
2026-03-20 15:53:13 status half-installed libargon2-1:armhf 0~20171227-0.3+deb12u1
2026-03-20 15:53:13 status unpacked libargon2-1:armhf 0~20171227-0.3+deb12u1
2026-03-20 15:53:13 install libcryptsetup12:armhf <none> 2:2.6.1-4~deb12u2
2026-03-20 15:53:13 status half-installed libcryptsetup12:armhf 2:2.6.1-4~deb12u2
2026-03-20 15:53:13 status unpacked libcryptsetup12:armhf 2:2.6.1-4~deb12u2
2026-03-20 15:53:14 install libdevmapper1.02.1:armhf <none> 2:1.02.185-2
2026-03-20 15:53:14 status half-installed libdevmapper1.02.1:armhf 2:1.02.185-2
2026-03-20 15:53:14 status unpacked libdevmapper1.02.1:armhf 2:1.02.185-2
2026-03-20 15:53:14 install libfdisk1:armhf <none> 2.38.1-5+deb12u3
2026-03-20 15:53:14 status half-installed libfdisk1:armhf 2.38.1-5+deb12u3
2026-03-20 15:53:14 status unpacked libfdisk1:armhf 2.38.1-5+deb12u3
2026-03-20 15:53:14 install libip4tc2:armhf <none> 1.8.9-2
2026-03-20 15:53:14 status half-installed libip4tc2:armhf 1.8.9-2
2026-03-20 15:53:15 status unpacked libip4tc2:armhf 1.8.9-2
2026-03-20 15:53:15 install libjson-c5:armhf <none> 0.16-2
2026-03-20 15:53:15 status half-installed libjson-c5:armhf 0.16-2
2026-03-20 15:53:15 status unpacked libjson-c5:armhf 0.16-2
2026-03-20 15:53:15 install libkmod2:armhf <none> 30+20221128-1
2026-03-20 15:53:15 status half-installed libkmod2:armhf 30+20221128-1
2026-03-20 15:53:15 status unpacked libkmod2:armhf 30+20221128-1
2026-03-20 15:53:15 install libsystemd-shared:armhf <none> 252.39-1~deb12u1
2026-03-20 15:53:15 status half-installed libsystemd-shared:armhf 252.39-1~deb12u1
2026-03-20 15:53:16 status unpacked libsystemd-shared:armhf 252.39-1~deb12u1
2026-03-20 15:53:16 install systemd:armhf <none> 252.39-1~deb12u1
2026-03-20 15:53:16 status half-installed systemd:armhf 252.39-1~deb12u1
2026-03-20 15:53:19 status unpacked systemd:armhf 252.39-1~deb12u1
2026-03-20 15:53:19 configure libapparmor1:armhf 3.0.8-3 3.0.8-3
